user_id,name,phone,pincode,signup_date,age,device,signup_month
U028564,Aisha Shah,7858606831,N1,2024-06-07,43,ios,2024-06
U041966,Amir Smith,7822885380,W1,2024-09-15,60,ios,2024-09
U021029,Leena Shah,7866639888,CR0,2024-09-16,24,web,2024-09
U021398,Leena Brown,7545824415,KT1,2024-07-12,60,ios,2024-07
U030759,Priya Ahmed,7322678162,CR0,2024-10-29,28,andriod,2024-10
U026870,Aisha Ahmed,7677919523,EC2,2024-01-14,26,ios,2024-01
U001705,Varsha Singh,7481851013,W1,2024-06-02,37,ios,2024-06
U041474,Hannah Smith,7905622821,E14,2024-01-28,41,ios,2024-01
U049579,Aisha Khan,7208377537,N1,2024-08-23,27,andriod,2024-08
U047743,Riya Khan,7080206987,SW3,2024-08-20,43,andriod,2024-08
U011569,James Shah,7690657581,IG1,2024-10-29,20,andriod,2024-10
U031449,Amir Jones,7487485266,E14,2024-12-18,18,web,2024-12
U030879,James Khan,7773605478,N1,2024-11-21,26,andriod,2024-11
U034155,Tom Brown,7761218615,SW3,2024-02-19,56,ios,2024-02
U008408,Leena Jones,7392118146,SE1,2024-01-12,47,ios,2024-01
U045877,Priya Ahmed,7955168239,SW1,2024-07-23,24,ios,2024-07
U010017,Amir Williams,7028241982,KT1,2024-07-13,30,andriod,2024-07
U011045,Leena Williams,7600136424,W1,2024-10-13,28,ios,2024-10
U028438,James Williams,7983474533,KT1,2024-04-13,42,web,2024-04
U027225,Aisha Patel,7961225907,W1,2024-06-13,39,ios,2024-06
U025454,Sandeep Williams,7015824054,W1,2024-05-13,38,ios,2024-05
U004422,Priya Brown,7507853371,KT1,2024-07-23,44,ios,2024-07
U001277,Amir Brown,7491639485,SW1,2024-10-08,38,ios,2024-10
U027244,Leena Shah,7338287010,SW3,2024-01-10,30,ios,2024-01
U000331,Varsha Taylor,7007959664,KT1,2024-06-07,30,ios,2024-06
U020295,Varsha Smith,7169780822,SE1,2024-05-16,60,ios,2024-05
U002433,Sandeep Williams,7948927982,SE1,2024-09-28,21,ios,2024-09
U006348,Hannah Brown,7593115864,W1,2024-04-29,48,andriod,2024-04
U031810,Aisha Williams,7671014920,SE1,2024-06-12,40,andriod,2024-06
U023469,James Patel,7759852821,SE1,2024-04-27,45,web,2024-04
U017392,Amir Patel,7823700054,EC2,2024-08-13,18,andriod,2024-08
U036045,James Patel,7779887107,E14,2024-11-01,57,ios,2024-11
U039581,Amir Patel,7165410012,W1,2024-12-12,26,andriod,2024-12
U020256,Varsha Smith,7867786638,N1,2024-12-11,49,ios,2024-12
U026720,Tom Singh,7392891326,W1,2024-12-11,47,ios,2024-12
U009726,Aisha Taylor,7525678976,EC2,2024-01-11,37,ios,2024-01
U042726,Varsha Khan,7617079697,N1,2024-10-18,56,ios,2024-10
U014846,Aisha Patel,7254135021,IG1,2024-01-16,57,ios,2024-01
U004884,Riya Shah,7193818532,CR0,2024-04-15,32,ios,2024-04
U040466,James Brown,7055020575,CR0,2024-04-12,49,andriod,2024-04
U041337,James Taylor,7783867910,KT1,2024-06-12,43,andriod,2024-06
U009799,Tom Shah,7678283115,EC2,2024-08-01,48,ios,2024-08
U016430,Riya Singh,7569795079,W1,2024-09-25,28,ios,2024-09
U004265,Hannah Smith,7230041232,E14,2024-12-26,60,ios,2024-12
U028502,Priya Williams,7875002280,SE1,2024-07-23,56,andriod,2024-07
U048837,Aisha Shah,7898335860,N1,2024-12-18,19,ios,2024-12
U019786,Amir Smith,7251304957,E14,2024-03-14,48,andriod,2024-03
U015632,Hannah Smith,7291499519,EC2,2024-06-20,30,ios,2024-06
U011902,Amir Ahmed,7019123252,SW3,2024-06-20,48,andriod,2024-06
U016113,Aisha Khan,7099146475,KT1,2024-03-13,28,web,2024-03
U003716,Tom Khan,7417451158,W1,2024-09-27,24,andriod,2024-09
U043726,Varsha Taylor,7696747377,E14,2024-12-31,30,andriod,2024-12
U001181,Priya Ahmed,7416051898,CR0,2024-03-23,30,web,2024-03
U006068,James Patel,7854906830,SW3,2024-05-09,24,andriod,2024-05
U036254,Tom Shah,7095403270,SE1,2024-11-08,47,ios,2024-11
U041884,Tom Shah,7527400818,SW3,2024-09-10,30,andriod,2024-09
U000950,Varsha Khan,7354810988,EC2,2024-11-11,40,ios,2024-11
U036503,Riya Williams,7040137881,SW1,2024-11-20,31,ios,2024-11
U008201,Aisha Jones,7565564871,SE1,2024-05-14,57,ios,2024-05
U049181,James Smith,7594831266,CR0,2024-06-08,24,ios,2024-06
U048905,Hannah Khan,7640301037,SW3,2024-01-19,56,ios,2024-01
U048862,Aisha Shah,7952437934,N1,2024-08-08,53,ios,2024-08
U042700,Aisha Khan,7527669563,E14,2024-01-04,24,ios,2024-01
U044391,Aisha Williams,7813920042,SW3,2024-09-29,59,ios,2024-09
U012147,Tom Ahmed,7343221995,SE1,2024-05-15,53,ios,2024-05
U029209,Riya Shah,7978586588,W1,2024-03-04,47,andriod,2024-03
U037982,Amir Brown,7489888211,CR0,2024-05-16,31,ios,2024-05
U020970,James Brown,7872556167,SE1,2024-11-08,34,ios,2024-11
U007991,Sandeep Taylor,7435912597,SE1,2024-03-09,28,ios,2024-03
U004673,Hannah Brown,7460023557,SW3,2024-12-29,60,andriod,2024-12
U004460,Leena Williams,7117797944,E14,2024-06-15,44,ios,2024-06
U025594,Tom Smith,7110440867,IG1,2024-05-17,18,ios,2024-05
U011114,Riya Jones,7645420798,EC2,2024-06-23,35,ios,2024-06
U034681,Tom Ahmed,7578741622,IG1,2024-05-15,33,ios,2024-05
U015869,Leena Jones,7829645671,E14,2024-12-30,21,ios,2024-12
U031414,James Taylor,7621228248,SE1,2024-12-09,34,andriod,2024-12
U013621,Leena Brown,7643271373,N1,2024-07-29,18,ios,2024-07
U004156,Varsha Taylor,7045696368,E14,2024-12-03,21,andriod,2024-12
U027885,Aisha Ahmed,7697367457,SW3,2024-08-22,33,andriod,2024-08
U016930,Riya Brown,7082010964,IG1,2024-12-17,35,ios,2024-12
U026670,Riya Brown,7288107065,SE1,2024-01-25,45,andriod,2024-01
U046227,Sandeep Ahmed,7719026175,EC2,2024-11-20,42,ios,2024-11
U029243,Aisha Shah,7397149343,N1,2024-07-01,56,andriod,2024-07
U027540,Sandeep Ahmed,7025992096,CR0,2024-07-14,36,ios,2024-07
U025150,Priya Williams,7092369912,CR0,2024-12-20,19,ios,2024-12
U020795,Riya Brown,7930856759,IG1,2024-10-21,43,andriod,2024-10
U018685,James Singh,7275155257,CR0,2024-01-10,51,ios,2024-01
U044362,Tom Smith,7541716087,SW1,2024-04-18,44,ios,2024-04
U013327,Aisha Ahmed,7236994527,KT1,2024-03-04,27,andriod,2024-03
U034830,Priya Patel,7026017848,E14,2024-03-27,51,ios,2024-03
U029953,Varsha Taylor,7667315102,E14,2024-01-21,52,ios,2024-01
U022772,Sandeep Khan,7290578991,KT1,2024-07-25,38,web,2024-07
U016948,Amir Smith,7812550119,W1,2024-11-02,55,ios,2024-11
U007709,Riya Brown,7178739249,E14,2024-01-26,33,ios,2024-01
U021156,Priya Singh,7553596541,SW1,2024-12-01,38,ios,2024-12
U002361,Sandeep Brown,7411873044,EC2,2024-07-30,41,ios,2024-07
U049376,James Khan,7847094169,SE1,2024-05-27,28,web,2024-05
U033642,Riya Singh,7568666258,SW1,2024-06-06,36,andriod,2024-06
U034695,Tom Khan,7039137719,SW3,2024-04-04,53,andriod,2024-04
U049724,Priya Williams,7954936547,KT1,2024-10-07,42,andriod,2024-10
U036526,Aisha Taylor,7097820420,KT1,2024-08-12,34,web,2024-08
U012007,Riya Williams,7402594747,N1,2024-06-09,52,ios,2024-06
U031490,Hannah Taylor,7661854503,KT1,2024-11-19,39,ios,2024-11
U039708,Amir Smith,7442391903,N1,2024-10-01,33,ios,2024-10
U017009,Leena Brown,7276589541,E14,2024-01-27,46,andriod,2024-01
U026176,Hannah Singh,7316589903,IG1,2024-08-08,26,andriod,2024-08
U030834,Varsha Smith,7485779145,KT1,2024-06-25,32,ios,2024-06
U021445,Riya Shah,7755512967,SW3,2024-04-26,32,ios,2024-04
U043180,Varsha Singh,7646149313,SW3,2024-05-20,47,andriod,2024-05
U029988,Aisha Shah,7020314527,KT1,2024-03-14,21,ios,2024-03
U030722,Tom Brown,7789029654,E14,2024-01-26,35,ios,2024-01
U024788,Tom Patel,7123182747,KT1,2024-11-13,21,ios,2024-11
U044492,Priya Shah,7224151837,W1,2024-10-07,35,ios,2024-10
U044779,Tom Jones,7545673139,SW1,2024-05-19,52,andriod,2024-05
U032430,Leena Taylor,7163514463,N1,2024-04-29,35,ios,2024-04
U010990,Tom Shah,7706855956,SE1,2024-05-09,32,ios,2024-05
U022848,Leena Khan,7407370365,KT1,2024-04-20,51,web,2024-04
U006677,Sandeep Taylor,7573909217,N1,2024-02-27,40,ios,2024-02
U014529,Hannah Taylor,7770574666,SW1,2024-07-23,31,ios,2024-07
U015810,Sandeep Shah,7950097651,N1,2024-05-17,35,web,2024-05
U003503,Tom Patel,7548133825,W1,2024-10-20,50,ios,2024-10
U011949,Sandeep Taylor,7147211409,SW1,2024-12-20,29,ios,2024-12
U011210,Sandeep Khan,7944553605,W1,2024-06-15,24,andriod,2024-06
U004109,Sandeep Taylor,7528954499,E14,2024-09-07,50,ios,2024-09
U005036,Riya Williams,7774564315,W1,2024-09-28,24,ios,2024-09
U043563,Sandeep Taylor,7946464327,N1,2024-11-02,36,web,2024-11
U018273,Aisha Smith,7845663130,SE1,2024-11-22,24,ios,2024-11
U047263,Amir Brown,7479697376,SW1,2024-02-20,25,ios,2024-02
U002523,Priya Patel,7711965306,KT1,2024-01-31,23,ios,2024-01
U023167,Amir Taylor,7513265649,SE1,2024-10-21,29,andriod,2024-10
U024677,Varsha Taylor,7008494620,SE1,2024-04-05,35,ios,2024-04
U038154,Tom Singh,7763913484,SW1,2024-12-29,52,ios,2024-12
U007169,Leena Patel,7012571969,KT1,2024-03-02,22,ios,2024-03
U012366,Varsha Singh,7716334364,E14,2024-08-24,58,andriod,2024-08
U021083,Hannah Singh,7536841649,E14,2024-05-19,50,andriod,2024-05
U043742,Hannah Singh,7879887629,SW1,2024-08-06,19,andriod,2024-08
U039136,Sandeep Patel,7863201983,SW3,2024-08-16,37,ios,2024-08
U033583,James Taylor,7557640211,KT1,2024-12-26,45,andriod,2024-12
U031703,Amir Shah,7989371654,KT1,2024-03-12,45,andriod,2024-03
U038238,Hannah Williams,7270425411,E14,2024-07-04,60,andriod,2024-07
U022359,Varsha Khan,7065743202,IG1,2024-07-09,25,ios,2024-07
U048247,Priya Taylor,7251597922,EC2,2024-01-16,35,web,2024-01
